RET,vwretd,ewretd,sprtrn
0.007298,-0.003616,-0.00019,-0.004189
-0.067586,-0.027152,-0.019073,-0.031041
0.009966,0.055948,0.054123,0.054893
-0.037472,-0.010439,-0.005112,-0.017396
-0.021566,0.008722,0.015127,0.008521
-0.014086,0.010326,0.003962,0.010491
-0.001914,-0.019259,-0.013473,-0.021012
-0.01121,0.012096,-0.027144,0.019742
-0.078618,-0.059995,-0.047288,-0.062581
0.017971,-0.033738,-0.049915,-0.026443
0.070933,0.073961,0.052866,0.082983
-0.020162,0.002442,0.007331,0.000505
0.061064,-0.022258,-0.035883,-0.01753
0.03706,-0.057036,-0.074942,-0.050735
-0.017138,0.000682,0.005557,-0.004128
0.025159,0.070459,0.07818,0.065991
-0.018473,0.011798,0.039826,0.002699
0.011483,0.01429,-0.000614,0.015329
0.044793,0.00313,0.005837,0.000906
0.018773,0.03874,0.049862,0.03561
0.020096,0.002788,0.013066,-0.001219
0.027946,0.003016,0.01537,-0.001234
-0.025409,-0.021589,-0.039935,-0.019426
-0.05,0.040416,0.050503,0.034174
0.019646,0.018779,0.015913,0.018201
